loan_id,age,annual_income,employment_length,home_ownership,credit_score,credit_utilization,num_delinquencies,num_credit_lines,debt_to_income,months_since_last_delinq,loan_amount,loan_purpose,interest_rate,loan_term,default
LN-000903,40,21896.72,10,MORTGAGE,584,0.0456,0,10,0.1556,70.9,24700.0,other,0.1597,36,0
LN-000904,61,72335.97,3,RENT,527,0.1457,0,6,0.1676,55.1,21100.0,debt_consolidation,0.2268,36,0
LN-000905,34,136624.51,2,RENT,828,0.2319,1,3,0.2821,14.4,18500.0,other,0.055,36,0
LN-000906,66,57741.45,2,RENT,728,0.2522,0,11,0.5899,61.9,6900.0,debt_consolidation,0.121,36,1
LN-000907,39,93862.12,0,MORTGAGE,529,0.3414,1,5,0.3646,,18400.0,home_improvement,0.2342,36,1
LN-000908,26,15560.93,1,MORTGAGE,571,0.1352,0,13,0.2561,61.2,16000.0,medical,0.1832,36,0
LN-000909,42,38187.86,2,MORTGAGE,724,0.3277,0,10,0.3386,46.5,22600.0,medical,0.1252,36,0
LN-000910,29,16741.26,3,MORTGAGE,610,0.264,0,8,0.6435,,25700.0,debt_consolidation,0.1581,36,1
LN-000911,32,82309.89,3,RENT,621,0.4005,0,6,0.1665,44.1,12800.0,debt_consolidation,0.189,36,0
LN-000912,46,20366.8,10,RENT,837,0.4496,2,6,0.65,,10200.0,debt_consolidation,0.0642,60,1
LN-000913,48,23940.06,10,MORTGAGE,850,0.0634,1,5,0.3517,,7000.0,car,0.055,60,0
LN-000914,34,70151.69,2,MORTGAGE,691,0.3382,0,9,0.6032,55.0,20800.0,home_improvement,0.145,36,1
LN-000915,53,97449.99,10,MORTGAGE,667,0.3827,4,10,0.3259,,6800.0,small_business,0.134,36,0
LN-000916,55,46845.92,10,MORTGAGE,752,0.2502,3,11,0.6162,9.7,12000.0,other,0.0718,36,1
LN-000917,59,72555.24,10,OWN,635,0.3569,0,3,0.3205,,24800.0,debt_consolidation,0.1634,36,0
LN-000918,48,71159.06,7,OWN,501,0.5185,0,11,0.4241,11.2,20500.0,debt_consolidation,0.1914,36,0
LN-000919,58,45285.58,1,MORTGAGE,459,0.2634,1,10,0.3526,,10300.0,medical,0.2453,60,1
LN-000920,21,26720.24,1,RENT,674,0.2018,0,4,0.3251,8.0,19500.0,debt_consolidation,0.1465,60,0
LN-000921,38,72325.7,10,RENT,750,0.258,0,11,0.165,,33200.0,debt_consolidation,0.0807,60,0
LN-000922,31,74448.09,3,MORTGAGE,681,0.3536,0,6,0.2235,38.7,4400.0,debt_consolidation,0.116,60,0
LN-000923,43,88116.46,10,RENT,744,0.2718,0,8,0.4329,,4600.0,other,0.0877,60,0
LN-000924,35,62145.88,7,RENT,752,0.2548,0,7,0.1952,10.4,12400.0,other,0.1084,60,0
LN-000925,40,25562.97,1,RENT,790,0.1695,3,10,0.3149,27.8,6200.0,debt_consolidation,0.0584,36,1
LN-000926,64,77979.72,2,OWN,694,0.2418,1,3,0.3353,24.6,4300.0,home_improvement,0.1246,36,0
LN-000927,39,51491.47,10,RENT,702,0.0743,1,9,0.0924,15.6,13800.0,debt_consolidation,0.1288,36,0
LN-000928,46,38574.92,0,MORTGAGE,677,0.2262,0,13,0.1206,,33600.0,home_improvement,0.1376,60,0
LN-000929,39,43183.7,7,OWN,659,0.2848,0,5,0.5226,,9300.0,debt_consolidation,0.1206,60,0
LN-000930,42,34058.87,10,MORTGAGE,554,0.37,0,4,0.4661,,20700.0,debt_consolidation,0.2261,36,1
LN-000931,42,87842.99,0,RENT,773,0.3927,0,6,0.3083,29.1,23600.0,debt_consolidation,0.0645,60,0
LN-000932,47,22007.34,2,MORTGAGE,649,0.2546,0,13,0.2443,13.3,16300.0,other,0.1254,60,0
LN-000933,55,28393.3,5,MORTGAGE,644,0.0155,0,3,0.2238,52.0,27000.0,debt_consolidation,0.1614,36,0
LN-000934,61,42308.2,10,RENT,636,0.1639,0,6,0.1994,73.6,30100.0,medical,0.1713,36,0
LN-000935,45,135706.6,3,MORTGAGE,572,0.4728,0,14,0.1977,,18700.0,debt_consolidation,0.2101,36,0
LN-000936,49,97009.9,0,RENT,673,0.0955,0,9,0.2305,,34500.0,home_improvement,0.1368,36,0
LN-000937,28,19254.41,1,MORTGAGE,721,0.3737,0,12,0.6115,,23000.0,debt_consolidation,0.0998,36,1
LN-000938,40,115937.7,2,OWN,623,0.3092,0,13,0.219,,5500.0,home_improvement,0.1681,60,0
LN-000939,53,115803.74,2,MORTGAGE,763,0.0469,0,4,0.2781,,12700.0,home_improvement,0.0644,36,0
LN-000940,52,25478.62,1,OWN,650,0.0329,0,5,0.1088,,21400.0,other,0.1695,60,0
LN-000941,44,11351.73,10,RENT,557,0.5133,0,7,0.1785,,4500.0,debt_consolidation,0.2054,60,0
LN-000942,52,49348.72,0,OWN,789,0.1328,0,6,0.2251,53.8,28300.0,small_business,0.068,60,0
LN-000943,47,101058.48,7,MORTGAGE,695,0.1434,0,6,0.278,73.9,34600.0,small_business,0.1629,36,0
LN-000944,56,133887.77,10,RENT,749,0.1603,2,9,0.2396,62.2,6000.0,debt_consolidation,0.1104,36,0
LN-000945,45,30561.72,5,OWN,750,0.2705,0,12,0.1085,,11800.0,home_improvement,0.0649,60,0
LN-000946,37,147441.6,5,OWN,604,0.2344,0,11,0.3051,71.0,23000.0,car,0.1832,60,0
LN-000947,46,13537.79,1,RENT,638,0.2715,2,6,0.3459,,15400.0,home_improvement,0.1719,36,1
LN-000948,21,41322.8,5,MORTGAGE,762,0.2735,0,9,0.65,,2900.0,home_improvement,0.0891,36,0
LN-000949,46,40121.74,2,RENT,826,0.5999,0,8,0.2274,77.4,26100.0,small_business,0.055,36,0
LN-000950,21,102888.61,1,RENT,685,0.188,0,6,0.2923,,20500.0,small_business,0.1517,36,0
LN-000951,21,112305.88,5,RENT,629,0.2428,0,6,0.2362,,7100.0,debt_consolidation,0.1691,36,0
LN-000952,47,91357.37,0,MORTGAGE,814,0.4895,0,8,0.2709,79.9,23300.0,small_business,0.055,36,0
LN-000953,47,22917.82,2,RENT,629,0.3777,0,8,0.3165,19.7,23600.0,home_improvement,0.1413,36,0
LN-000954,28,86471.61,5,RENT,706,0.2512,0,5,0.4236,,33500.0,debt_consolidation,0.128,36,0
LN-000955,33,69942.25,3,OWN,645,0.167,0,11,0.3329,23.6,5900.0,home_improvement,0.1713,36,0
LN-000956,58,18906.47,1,MORTGAGE,701,0.3797,0,11,0.1726,,16500.0,medical,0.1239,36,0
LN-000957,36,14910.06,0,MORTGAGE,604,0.468,0,10,0.16,1.3,14300.0,debt_consolidation,0.1863,60,1
LN-000958,68,96066.27,2,RENT,650,0.5878,2,7,0.2025,45.5,6000.0,medical,0.1453,36,0
LN-000959,41,46255.72,5,RENT,629,0.086,0,5,0.1758,77.7,5700.0,debt_consolidation,0.1929,36,0
LN-000960,46,23834.53,3,MORTGAGE,732,0.0841,0,6,0.194,5.4,4100.0,debt_consolidation,0.109,36,0
LN-000961,61,45483.13,1,RENT,693,0.2787,0,8,0.1441,,5800.0,debt_consolidation,0.134,36,0
LN-000962,43,64114.42,5,MORTGAGE,750,0.3494,2,10,0.414,,14100.0,small_business,0.102,60,1
LN-000963,29,49034.99,10,OWN,613,0.6375,1,3,0.2028,49.0,7300.0,other,0.178,36,0
LN-000964,40,20308.77,5,RENT,663,0.529,2,8,0.2289,44.7,27400.0,home_improvement,0.1575,36,0
LN-000965,41,159745.01,3,MORTGAGE,730,0.2842,1,7,0.4774,45.0,5500.0,debt_consolidation,0.0651,36,0
LN-000966,25,94139.29,5,MORTGAGE,748,0.2489,0,8,0.1901,73.7,29400.0,debt_consolidation,0.0761,60,0
LN-000967,38,42140.88,10,RENT,564,0.1598,0,6,0.317,22.4,22600.0,other,0.2087,60,1
LN-000968,33,43171.82,10,MORTGAGE,705,0.5506,0,13,0.5502,27.7,6100.0,debt_consolidation,0.1083,36,0
LN-000969,53,63939.49,0,MORTGAGE,614,0.2929,0,11,0.1278,,3000.0,debt_consolidation,0.1777,36,0
LN-000970,42,26166.29,1,RENT,752,0.2001,0,10,0.3074,39.6,13700.0,home_improvement,0.0977,36,0
LN-000971,38,62542.77,0,RENT,828,0.2654,0,7,0.4113,5.3,6700.0,debt_consolidation,0.055,36,0
LN-000972,40,23191.95,7,MORTGAGE,471,0.1642,0,8,0.2434,56.6,22900.0,medical,0.2695,36,0
LN-000973,44,49398.7,0,MORTGAGE,627,0.1443,2,5,0.1475,15.5,24700.0,small_business,0.1532,60,1
LN-000974,49,25561.87,10,OWN,701,0.3617,0,10,0.2513,7.1,18000.0,home_improvement,0.1312,60,0
LN-000975,30,26348.05,0,MORTGAGE,679,0.3494,0,10,0.5105,,12200.0,small_business,0.1455,36,0
LN-000976,29,138335.0,5,RENT,755,0.2147,0,13,0.1767,,11700.0,home_improvement,0.0692,36,0
LN-000977,55,53398.37,2,OWN,686,0.3686,0,12,0.3427,17.7,27300.0,debt_consolidation,0.1295,36,0
LN-000978,37,58363.38,3,MORTGAGE,637,0.1094,0,8,0.1968,36.9,4400.0,debt_consolidation,0.1712,36,0
LN-000979,24,15416.17,3,RENT,598,0.2182,0,6,0.5333,,8700.0,small_business,0.1515,36,1
LN-000980,47,36018.9,7,RENT,584,0.22,0,10,0.2557,50.2,24000.0,debt_consolidation,0.1697,60,0
LN-000981,47,67963.58,3,RENT,620,0.1735,2,5,0.1462,,32000.0,home_improvement,0.1446,36,0
LN-000982,23,57900.53,3,RENT,634,0.1383,1,9,0.2796,,5700.0,debt_consolidation,0.1818,36,0
LN-000983,44,14151.59,7,MORTGAGE,710,0.2806,0,3,0.1567,47.1,24100.0,medical,0.1186,60,0
LN-000984,50,58353.97,10,RENT,667,0.3156,1,7,0.2501,,32000.0,small_business,0.1615,36,0
LN-000985,46,64211.35,7,OWN,627,0.3195,0,9,0.3416,56.9,14400.0,debt_consolidation,0.1523,36,0
LN-000986,49,111330.35,7,MORTGAGE,599,0.4443,1,10,0.269,,7600.0,medical,0.2085,36,0
LN-000987,25,34782.21,3,RENT,623,0.131,0,9,0.3544,,16900.0,medical,0.1555,36,0
LN-000988,45,13423.45,10,OWN,634,0.4454,0,7,0.6089,39.5,25200.0,small_business,0.1276,60,1
LN-000989,38,28337.39,3,MORTGAGE,620,0.3502,1,9,0.2075,,18000.0,home_improvement,0.1358,36,0
LN-000990,36,26682.44,10,RENT,733,0.1211,1,15,0.2683,40.6,10900.0,home_improvement,0.0877,60,0
LN-000991,52,80179.67,7,RENT,789,0.4194,0,7,0.2993,24.4,22900.0,medical,0.0658,36,0
LN-000992,59,10096.64,1,MORTGAGE,585,0.5053,0,2,0.3592,51.8,20800.0,debt_consolidation,0.1782,36,1
LN-000993,63,39378.93,0,MORTGAGE,769,0.1856,3,4,0.4217,,17800.0,car,0.0783,36,0
LN-000994,57,121233.93,7,MORTGAGE,735,0.3956,0,9,0.2332,,7100.0,debt_consolidation,0.0918,36,0
LN-000995,40,51757.65,5,MORTGAGE,694,0.4249,0,11,0.1372,,32400.0,car,0.1305,36,0
LN-000996,46,88237.74,5,MORTGAGE,802,0.4231,0,10,0.3337,,18100.0,debt_consolidation,0.055,60,0
LN-000997,51,19243.35,10,OWN,666,0.5111,0,10,0.2699,37.3,29500.0,debt_consolidation,0.1145,60,0
LN-000998,43,19708.52,5,MORTGAGE,712,0.4619,0,10,0.5966,52.0,31800.0,other,0.1695,36,1
LN-000999,43,122069.46,2,MORTGAGE,689,0.3451,1,3,0.2698,,26400.0,medical,0.1363,60,0
LN-001000,51,54760.76,5,RENT,683,0.6287,0,12,0.2705,46.1,25300.0,other,0.0982,60,0
LN-001001,41,54828.46,0,MORTGAGE,716,0.5973,0,8,0.2473,,23300.0,debt_consolidation,0.1075,36,0
LN-001002,33,26346.96,5,RENT,683,0.5319,0,5,0.1057,,20200.0,debt_consolidation,0.1052,60,0
LN-001003,37,54746.52,10,MORTGAGE,717,0.3388,1,6,0.242,83.9,6400.0,debt_consolidation,0.1196,60,0
LN-001004,49,25911.38,0,RENT,626,0.6091,2,10,0.2027,34.8,30600.0,debt_consolidation,0.1535,36,1
LN-001005,42,105042.71,10,MORTGAGE,628,0.0853,2,13,0.0798,37.0,26200.0,medical,0.1789,36,0
LN-001006,46,264791.61,7,RENT,626,0.1366,1,6,0.2911,,19300.0,debt_consolidation,0.1414,36,0
LN-001007,50,68896.77,0,MORTGAGE,650,0.2041,1,9,0.2467,69.1,20200.0,debt_consolidation,0.1404,36,0
LN-001008,37,35208.13,10,RENT,761,0.0957,0,13,0.0935,81.5,16700.0,debt_consolidation,0.1123,60,0
LN-001009,51,11268.93,7,OWN,643,0.2017,1,8,0.1954,43.1,9600.0,debt_consolidation,0.1667,60,0
LN-001010,46,18756.99,3,RENT,732,0.3554,0,5,0.4049,3.6,20800.0,debt_consolidation,0.1204,36,0
LN-001011,27,130995.35,1,MORTGAGE,701,0.0156,0,10,0.2037,27.0,20200.0,debt_consolidation,0.1243,60,0
LN-001012,59,27791.48,2,MORTGAGE,644,0.2358,0,6,0.2006,41.6,11300.0,small_business,0.1876,36,0
LN-001013,35,41253.82,5,RENT,784,0.6917,0,15,0.2089,,26600.0,medical,0.0788,36,0
LN-001014,22,76358.57,1,MORTGAGE,738,0.2209,0,14,0.43,,34700.0,debt_consolidation,0.1024,36,0
LN-001015,29,125413.79,2,OWN,680,0.3161,0,4,0.5756,,10100.0,debt_consolidation,0.1117,36,0
LN-001016,29,45718.02,10,MORTGAGE,673,0.641,0,10,0.4522,23.0,19800.0,other,0.1199,36,0
LN-001017,42,40424.85,7,OWN,687,0.3063,0,15,0.3435,,34900.0,medical,0.1519,36,0
LN-001018,38,53796.98,7,RENT,557,0.1161,0,15,0.5488,72.7,3800.0,debt_consolidation,0.1831,36,0
LN-001019,37,35362.86,10,OWN,614,0.5935,2,9,0.1769,67.0,31900.0,home_improvement,0.1629,60,0
LN-001020,49,36523.4,0,OWN,717,0.3119,0,6,0.4494,64.9,5500.0,car,0.1345,60,0
LN-001021,46,65981.39,1,MORTGAGE,553,0.0946,0,7,0.4402,20.3,16700.0,debt_consolidation,0.2256,60,1
LN-001022,45,57594.07,5,MORTGAGE,620,0.2742,1,8,0.0924,,33000.0,small_business,0.1492,60,0
LN-001023,46,185157.7,3,MORTGAGE,648,0.0745,0,8,0.3628,,25800.0,other,0.1721,36,0
LN-001024,49,67057.74,0,MORTGAGE,850,0.0446,2,7,0.65,4.0,12600.0,car,0.055,36,0
LN-001025,21,102815.08,7,MORTGAGE,733,0.3263,0,7,0.3682,,14900.0,other,0.0978,36,0
LN-001026,37,27098.37,0,RENT,767,0.1366,0,7,0.5702,,26500.0,other,0.0977,36,0
LN-001027,21,70621.82,5,MORTGAGE,615,0.5693,0,13,0.277,55.0,17800.0,small_business,0.1718,36,0
LN-001028,42,33396.66,5,RENT,708,0.293,0,10,0.2232,54.7,25100.0,small_business,0.1153,36,0
LN-001029,41,65334.27,5,MORTGAGE,539,0.1924,0,7,0.2711,,8900.0,home_improvement,0.2031,36,0
LN-001030,54,77894.35,2,MORTGAGE,653,0.4986,0,4,0.2904,78.4,9200.0,medical,0.1346,36,0
LN-001031,56,53099.42,0,RENT,720,0.1086,0,5,0.2018,24.6,2500.0,car,0.1199,36,0
LN-001032,44,218468.13,10,RENT,566,0.222,0,6,0.2891,45.3,17000.0,debt_consolidation,0.2232,60,0
LN-001033,35,121392.92,10,RENT,711,0.4029,1,11,0.3114,32.1,29400.0,medical,0.0824,36,0
LN-001034,47,104437.83,3,MORTGAGE,718,0.3882,0,12,0.3303,37.0,21700.0,other,0.0979,36,0
LN-001035,35,81517.4,0,RENT,631,0.5565,0,8,0.65,,3000.0,car,0.1521,60,1
LN-001036,41,148451.93,5,RENT,613,0.5147,0,12,0.4333,6.2,9300.0,small_business,0.1349,36,0
LN-001037,53,21759.78,2,RENT,622,0.1179,0,7,0.2653,38.2,26000.0,debt_consolidation,0.12,36,0
LN-001038,35,117262.45,1,RENT,652,0.17,0,5,0.2865,19.7,4900.0,debt_consolidation,0.163,36,0
LN-001039,51,28431.51,1,RENT,654,0.2035,1,9,0.5292,38.9,5100.0,other,0.1242,60,1
LN-001040,50,36731.74,1,RENT,720,0.895,0,17,0.2578,,22500.0,home_improvement,0.0975,36,0
LN-001041,30,72174.02,2,MORTGAGE,637,0.1703,3,7,0.1439,21.7,4600.0,debt_consolidation,0.1192,36,0
LN-001042,53,108004.92,2,MORTGAGE,808,0.0773,0,5,0.2132,4.3,3200.0,debt_consolidation,0.055,36,0
LN-001043,50,25792.89,7,OWN,807,0.504,0,6,0.3453,12.8,11600.0,debt_consolidation,0.0719,36,0
LN-001044,43,37891.16,3,RENT,698,0.3921,0,10,0.1939,67.8,30800.0,debt_consolidation,0.1162,36,0
LN-001045,32,54639.88,3,RENT,652,0.13,0,7,0.2604,19.2,9100.0,medical,0.1635,36,0
LN-001046,31,46082.12,1,RENT,637,0.0538,0,7,0.3236,,11400.0,debt_consolidation,0.1691,36,0
LN-001047,35,86027.24,10,MORTGAGE,705,0.2116,1,7,0.2693,74.3,30700.0,car,0.0884,36,0
LN-001048,48,404965.26,0,RENT,719,0.2781,0,12,0.1186,12.1,11200.0,home_improvement,0.1193,60,0
LN-001049,30,66276.62,1,RENT,663,0.7613,0,7,0.2672,48.5,16200.0,other,0.121,36,1
LN-001050,47,33152.79,5,MORTGAGE,648,0.2281,0,10,0.2474,20.5,2600.0,debt_consolidation,0.1487,36,0
LN-001051,27,23673.11,7,RENT,708,0.1424,0,14,0.1854,75.6,11700.0,home_improvement,0.0998,60,0
LN-001052,39,42397.63,7,MORTGAGE,685,0.2611,0,7,0.2995,79.1,13500.0,debt_consolidation,0.1242,60,0
LN-001053,43,29314.87,3,MORTGAGE,634,0.2338,3,7,0.2383,,12100.0,small_business,0.1388,36,0
LN-001054,71,68222.51,2,MORTGAGE,689,0.4339,0,8,0.201,,24200.0,debt_consolidation,0.1246,60,0
LN-001055,25,67589.84,2,RENT,631,0.3635,0,8,0.2202,,10300.0,debt_consolidation,0.1472,60,1
LN-001056,59,39030.52,5,RENT,619,0.2349,1,11,0.171,,18900.0,home_improvement,0.1607,36,0
LN-001057,43,169561.85,2,MORTGAGE,679,0.1654,2,3,0.2897,80.3,15800.0,debt_consolidation,0.1313,36,0
LN-001058,46,33147.8,2,RENT,634,0.4004,2,3,0.1807,4.4,12100.0,debt_consolidation,0.1866,36,0
LN-001059,43,47970.49,0,RENT,621,0.1144,0,9,0.1986,,2400.0,debt_consolidation,0.1858,36,0
LN-001060,47,75621.63,10,MORTGAGE,763,0.1084,0,9,0.1982,38.1,8900.0,medical,0.0902,36,0
LN-001061,40,88012.4,0,RENT,648,0.0515,0,16,0.1098,,19100.0,small_business,0.122,60,0
LN-001062,59,110917.94,2,RENT,827,0.3899,0,9,0.1939,,17000.0,home_improvement,0.055,36,0
LN-001063,36,66642.51,10,MORTGAGE,730,0.4023,0,16,0.2356,81.7,4200.0,other,0.1162,60,0
LN-001064,55,96814.07,7,MORTGAGE,614,0.3153,0,7,0.2458,,27600.0,other,0.1731,36,0
LN-001065,34,34576.69,5,RENT,772,0.3399,0,6,0.513,56.1,23800.0,other,0.0638,36,0
LN-001066,41,89397.61,5,MORTGAGE,622,0.1743,3,10,0.3086,,33400.0,small_business,0.1979,36,1
LN-001067,29,88684.24,0,OWN,837,0.2355,0,6,0.2565,,6500.0,other,0.055,60,0
LN-001068,47,127737.42,7,RENT,698,0.0709,0,9,0.3159,66.6,15700.0,small_business,0.1229,36,0
LN-001069,59,18938.24,1,MORTGAGE,723,0.6261,0,9,0.276,7.9,4400.0,small_business,0.0894,36,0
LN-001070,41,29902.28,10,RENT,682,0.2366,3,8,0.3355,16.8,12800.0,debt_consolidation,0.1574,60,0
LN-001071,39,84447.44,1,OWN,701,0.7841,1,10,0.1874,,13800.0,debt_consolidation,0.1011,60,0
LN-001072,28,10500.53,5,RENT,661,0.29,0,12,0.2443,21.3,6800.0,other,0.1232,36,0
LN-001073,39,69230.98,5,RENT,605,0.2304,0,9,0.1632,38.2,8100.0,home_improvement,0.1419,60,0
LN-001074,22,97331.96,1,OWN,707,0.1888,1,9,0.259,47.7,14100.0,debt_consolidation,0.1138,60,0
LN-001075,31,36467.43,2,MORTGAGE,761,0.0616,0,5,0.2124,,33300.0,medical,0.098,36,0
LN-001076,44,39810.5,7,RENT,584,0.0204,0,11,0.4589,,5800.0,home_improvement,0.1813,60,1
LN-001077,57,27052.04,1,MORTGAGE,803,0.2607,0,4,0.2955,,30200.0,home_improvement,0.055,36,0
LN-001078,75,37687.05,10,OWN,728,0.3131,0,12,0.65,21.9,2100.0,debt_consolidation,0.1023,36,0
LN-001079,34,38348.05,2,MORTGAGE,645,0.3647,2,9,0.3486,68.1,19000.0,car,0.1655,36,0
LN-001080,59,34210.75,5,RENT,643,0.318,0,7,0.633,,4700.0,medical,0.1501,36,1
LN-001081,44,33103.46,5,RENT,829,0.5493,0,14,0.5874,,31800.0,debt_consolidation,0.055,36,0
LN-001082,40,43800.35,3,OWN,755,0.2408,2,7,0.2121,34.5,5500.0,debt_consolidation,0.0801,60,0
LN-001083,47,43483.53,5,RENT,771,0.2499,1,2,0.4742,,18400.0,car,0.0907,36,0
LN-001084,42,158653.7,7,RENT,659,0.2953,0,9,0.3954,,3900.0,debt_consolidation,0.1393,36,0
LN-001085,43,40679.88,5,RENT,724,0.4171,0,7,0.1125,,32900.0,small_business,0.1239,36,0
LN-001086,37,63353.8,5,RENT,707,0.5925,0,5,0.1604,56.2,6000.0,home_improvement,0.142,60,0
LN-001087,25,36456.32,5,MORTGAGE,666,0.0785,0,8,0.1916,,15300.0,debt_consolidation,0.1165,60,0
LN-001088,23,36179.3,2,RENT,688,0.0946,0,14,0.1964,35.8,32100.0,debt_consolidation,0.1209,36,0
LN-001089,49,18534.29,0,RENT,768,0.0717,0,10,0.2795,80.0,23800.0,other,0.0759,36,0
LN-001090,38,20073.99,1,RENT,807,0.3799,0,3,0.291,,34700.0,car,0.0751,36,1
LN-001091,34,24979.26,5,RENT,659,0.1546,0,13,0.2127,79.4,13900.0,car,0.1546,36,0
LN-001092,42,57538.99,10,RENT,574,0.3176,1,11,0.1392,70.2,14700.0,small_business,0.1862,36,0
LN-001093,51,98292.62,0,RENT,811,0.1352,0,6,0.3376,,8200.0,debt_consolidation,0.0721,60,0
LN-001094,44,17641.36,5,MORTGAGE,812,0.5305,1,4,0.0983,,6600.0,medical,0.0771,36,0
LN-001095,34,37069.65,1,RENT,712,0.4259,0,10,0.1518,76.0,7600.0,debt_consolidation,0.1032,36,0
LN-001096,56,22694.22,5,RENT,823,0.3246,1,13,0.2477,,26800.0,other,0.0737,36,0
LN-001097,60,43977.51,7,MORTGAGE,706,0.3909,0,8,0.103,39.5,18300.0,medical,0.0758,36,0
LN-001098,47,98268.78,7,MORTGAGE,607,0.199,0,11,0.2496,48.4,8500.0,debt_consolidation,0.1314,36,0
LN-001099,53,39413.77,7,MORTGAGE,575,0.5004,0,7,0.1799,71.7,29300.0,small_business,0.1795,36,0
LN-001100,56,50085.65,7,OWN,574,0.3653,0,14,0.4254,,16600.0,debt_consolidation,0.1941,60,0
LN-001101,55,123393.91,0,RENT,680,0.5373,0,10,0.1406,,31000.0,debt_consolidation,0.1161,36,0
LN-001102,49,67828.69,3,RENT,642,0.0817,1,9,0.3515,78.9,14300.0,home_improvement,0.1464,36,1
LN-001103,49,32661.26,1,RENT,633,0.2007,0,10,0.3751,6.2,26000.0,debt_consolidation,0.1571,60,1
LN-001104,48,56689.78,10,RENT,671,0.1602,0,11,0.3769,76.9,31800.0,medical,0.113,60,1
LN-001105,28,31365.71,7,OWN,748,0.1602,0,3,0.319,67.6,24500.0,debt_consolidation,0.1009,60,0
LN-001106,50,66322.81,0,MORTGAGE,636,0.0396,0,6,0.4357,9.4,19700.0,debt_consolidation,0.1582,60,1
LN-001107,25,70207.06,1,MORTGAGE,622,0.4368,0,9,0.2801,,20800.0,home_improvement,0.1558,60,0
LN-001108,32,22690.56,3,OWN,641,0.1061,1,8,0.1749,37.7,21600.0,small_business,0.2093,36,0
LN-001109,57,57244.66,10,MORTGAGE,753,0.2188,0,9,0.6361,3.7,29100.0,debt_consolidation,0.0667,36,0
LN-001110,52,48023.99,0,RENT,674,0.3922,0,8,0.3794,4.8,3400.0,other,0.1168,60,0
LN-001111,59,71453.81,5,OWN,702,0.3375,0,9,0.2996,,12500.0,debt_consolidation,0.1448,36,0
LN-001112,38,84864.25,2,RENT,804,0.2843,1,14,0.3058,,34200.0,debt_consolidation,0.055,36,0
LN-001113,28,68628.95,5,RENT,850,0.1429,2,6,0.2632,42.6,11900.0,small_business,0.055,36,0
LN-001114,39,42962.55,5,MORTGAGE,731,0.2168,1,5,0.2999,11.3,8500.0,other,0.0855,36,0
LN-001115,43,90219.24,1,OWN,723,0.5286,0,7,0.5232,,11300.0,debt_consolidation,0.1111,36,0
LN-001116,42,30520.76,7,MORTGAGE,585,0.1853,0,11,0.1654,,11500.0,medical,0.1515,60,0
LN-001117,55,23334.47,0,RENT,709,0.2021,0,7,0.3787,,8600.0,home_improvement,0.0995,36,1
LN-001118,37,7576.66,7,OWN,684,0.3537,2,3,0.2046,35.3,14800.0,small_business,0.1428,60,0
LN-001119,46,49410.36,1,MORTGAGE,751,0.1952,1,13,0.1089,9.1,20300.0,debt_consolidation,0.1078,36,0
LN-001120,30,31478.88,5,MORTGAGE,648,0.1737,1,5,0.0993,7.3,10800.0,car,0.1466,36,0
LN-001121,47,65424.54,2,RENT,696,0.1487,2,9,0.1461,49.8,27800.0,home_improvement,0.1151,36,0
LN-001122,42,15792.08,5,RENT,728,0.1532,0,5,0.1724,,16000.0,other,0.0896,60,0
LN-001123,33,34950.67,1,RENT,831,0.3287,0,12,0.1263,7.5,25700.0,debt_consolidation,0.055,36,0
LN-001124,39,68333.95,5,OWN,805,0.493,1,8,0.3071,72.4,22800.0,debt_consolidation,0.055,36,0
LN-001125,39,27780.74,0,OWN,781,0.2767,0,4,0.1735,5.2,11700.0,small_business,0.0919,36,0
LN-001126,38,65877.62,2,RENT,738,0.2967,0,9,0.4687,,9100.0,medical,0.1351,36,0
LN-001127,63,36893.34,7,RENT,645,0.2117,0,12,0.54,,18300.0,small_business,0.1711,36,0
LN-001128,40,50529.62,3,RENT,738,0.3686,0,9,0.4289,,27400.0,debt_consolidation,0.0991,36,0
LN-001129,39,73651.13,3,MORTGAGE,618,0.464,0,12,0.4247,53.2,29600.0,debt_consolidation,0.1803,36,1
LN-001130,21,91279.2,5,MORTGAGE,663,0.2897,0,9,0.65,62.2,3500.0,home_improvement,0.1583,60,0
LN-001131,31,54474.91,3,MORTGAGE,822,0.1706,1,9,0.2701,,11900.0,medical,0.055,36,0
LN-001132,38,31621.54,10,RENT,723,0.3573,0,8,0.3066,,10100.0,car,0.0835,36,0
LN-001133,33,39150.82,2,RENT,698,0.1674,1,6,0.3474,,4900.0,car,0.1572,36,0
LN-001134,58,75521.54,10,OWN,708,0.2152,1,9,0.4765,21.7,11100.0,debt_consolidation,0.122,36,0
LN-001135,40,27924.17,10,MORTGAGE,672,0.0767,0,6,0.1717,17.8,5800.0,other,0.1596,36,0
LN-001136,57,46312.17,3,RENT,507,0.0668,0,7,0.3485,28.3,10600.0,other,0.2554,36,0
LN-001137,42,40883.0,2,RENT,578,0.2602,2,10,0.1638,7.3,23300.0,debt_consolidation,0.1776,36,0
LN-001138,42,48435.24,5,RENT,729,0.1269,0,7,0.65,47.6,10200.0,home_improvement,0.1098,36,0
LN-001139,40,28125.46,7,RENT,606,0.0905,0,7,0.2927,,8500.0,debt_consolidation,0.1567,60,0
LN-001140,42,16963.74,1,RENT,671,0.3236,0,8,0.3045,48.1,19500.0,medical,0.088,36,0
