age,annual_income,employment_length,credit_score,credit_utilization,num_delinquencies,num_credit_lines,debt_to_income,months_since_last_delinq,loan_amount,interest_rate,loan_term,log_annual_income,log_loan_amount,log_dti,loan_to_income_ratio,monthly_payment_est,payment_to_income,utilization_x_delinq,credit_score_x_utilization,has_delinquency_history,credit_score_bin,dti_bin,age_bin,home_ownership_OWN,home_ownership_RENT,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_medical,loan_purpose_other,loan_purpose_small_business,default
36,36251.94,2,610,0.295,0,5,0.1893,38.9,17100.0,0.1645,60,10.49827576044239,9.746892220313054,0.1733648987510626,0.47169889390747083,419.94,0.13900718140877424,0.0,179.95,1,1,1,1,0,1,0,0,0,1,0,0
25,36057.26,2,850,0.2214,1,5,0.1358,0.0,8400.0,0.055,60,10.492891242681285,9.036106025364846,0.12733724846119512,0.23296279306858034,160.45,0.05339840021121959,0.2214,188.19,0,4,0,0,0,1,1,0,0,0,0,0
36,95499.04,7,711,0.4804,0,6,0.0777,0.0,28100.0,0.1509,36,11.466881945316901,10.243560441877241,0.07482914062064899,0.2942437955397248,975.33,0.12255578694822483,0.0,341.5644,0,2,0,1,0,1,0,0,0,0,1,0
50,17429.18,0,593,0.2164,1,6,0.2165,0.0,31000.0,0.1626,60,9.765958465483118,10.34177474101152,0.19597788324144025,1.7786264184545686,758.15,0.5219866912843864,0.2164,128.3252,0,1,1,2,0,1,1,0,0,0,0,1
29,12802.79,3,593,0.347,1,9,0.3581,30.5,20400.0,0.1772,36,9.457496499830606,9.923339198238729,0.3060866641278855,1.5934026880078482,734.65,0.6885842851440974,0.347,205.771,1,1,2,0,0,0,1,0,0,0,0,1
27,53898.57,0,706,0.1495,0,11,0.2115,0.0,33800.0,0.1312,36,10.894877779128716,10.428245666832275,0.19185926127444336,0.6271038359644792,1140.81,0.2539904119905222,0.0,105.547,0,2,1,0,0,1,0,1,0,0,0,0
50,60872.47,2,662,0.0629,0,5,0.1713,32.9,7200.0,0.1267,36,11.016552726598814,8.881975184248867,0.15811424309369193,0.11828006979181228,241.45,0.04759787141872179,0.0,41.6398,1,1,1,2,0,0,0,0,1,0,0,0
36,56861.52,3,600,0.7047,0,2,0.1985,49.2,2500.0,0.1711,60,10.948391703603852,7.824445930877619,0.18107077489230203,0.04396646449127635,62.28,0.013143510760880116,0.0,422.82,1,1,1,1,1,0,0,0,0,1,0,1
21,186533.32,7,687,0.5734,2,7,0.2341,0.0,4000.0,0.1273,60,12.136370522583858,8.294299608857235,0.2103419594770008,0.02144389002458113,90.46,0.005819442874870826,1.1468,393.92580000000004,0,2,1,0,0,1,1,0,0,0,0,1
39,39056.3,5,525,0.4257,0,7,0.2966,0.0,14500.0,0.1966,60,10.572785077617503,9.581972891547895,0.25974545375875824,0.3712589262167691,381.42,0.11719082452766902,0.0,223.4925,0,0,1,1,0,1,0,1,0,0,0,0
36,14909.2,5,850,0.2215,0,5,0.152,0.0,20800.0,0.055,36,9.60980082148505,9.942756341456828,0.1414995622736995,1.3951117430848066,628.07,0.5055160571995815,0.0,188.275,0,4,1,1,0,0,0,0,1,0,0,0
32,40200.54,2,643,0.2381,2,10,0.3936,11.4,10600.0,0.1205,36,10.601660582331073,9.268703615273097,0.33189032711610134,0.2636780500958445,352.32,0.10516873653935992,0.4762,153.0983,1,1,2,1,1,0,0,0,1,0,0,1
23,22179.64,10,607,0.1521,0,11,0.1945,73.3,14500.0,0.1912,36,10.006975115312231,9.581972891547895,0.1777276877837272,0.653752720963911,532.39,0.2880425471288082,0.0,92.3247,1,1,1,0,0,0,1,0,0,0,0,0
52,17270.95,10,703,0.2635,0,10,0.2196,0.0,3300.0,0.1039,36,9.756839077331723,8.101980731853192,0.19852293613196265,0.19107229191214148,107.09,0.07440702451225903,0.0,185.2405,0,2,1,2,0,1,1,0,0,0,0,0
55,38940.28,1,636,0.4711,0,7,0.3495,77.7,31800.0,0.1545,36,10.569810149469667,10.367253014814716,0.2997341534759223,0.8166351140772485,1109.38,0.3418711935301955,0.0,299.6196,1,1,2,2,0,0,0,1,0,0,0,0
42,44509.5,0,679,0.4945,0,8,0.1863,0.0,18800.0,0.1605,60,10.703480395377495,9.841665338892785,0.17083921968492055,0.42238173872993406,457.68,0.12339298352037206,0.0,335.7655,0,2,1,2,1,0,1,0,0,0,0,1
37,75946.59,7,692,0.3152,0,5,0.547,0.0,16400.0,0.1497,60,11.237798776118229,9.70509758756311,0.4363175715909291,0.21594122922437994,389.9,0.06160645263994078,0.0,218.11839999999998,0,2,3,1,0,1,0,0,0,0,1,0
32,51765.95,5,716,0.2407,0,9,0.185,52.0,16000.0,0.0886,36,10.854507193731218,9.680406499268875,0.1697427745870945,0.30908348055043905,507.75,0.11770285293711408,0.0,172.3412,1,2,1,1,0,1,1,0,0,0,0,0
44,24528.69,1,609,0.2129,0,8,0.1804,0.0,14500.0,0.1568,36,10.107639499586051,9.581972891547895,0.1658533640866473,0.5911444924290699,507.49,0.24827579458992716,0.0,129.6561,0,1,1,2,0,0,0,0,0,0,1,1
52,80717.21,0,797,0.4209,1,5,0.4036,0.0,12400.0,0.0608,36,11.298719479360404,9.425532393502772,0.339040364726923,0.15362275281814125,377.68,0.056148620597763474,0.4209,335.4573,0,3,2,2,0,1,1,0,0,0,0,0
37,27253.26,2,734,0.1746,0,7,0.3039,0.0,7200.0,0.1054,60,10.212965118148315,8.881975184248867,0.2653597734472895,0.2641885778068385,154.9,0.06820468450379881,0.0,128.1564,0,2,2,1,0,1,0,1,0,0,0,0
44,46673.33,7,565,0.0123,0,3,0.1801,68.6,27500.0,0.1766,60,10.750949613727355,10.221977646629885,0.165599180649566,0.5892015847165822,693.24,0.17823626469334844,0.0,6.9495000000000005,1,0,1,2,0,1,1,0,0,0,0,0
54,39724.61,1,659,0.2434,1,14,0.2751,31.3,11100.0,0.134,36,10.589751346856561,9.314790473332646,0.24302460690735922,0.27942376275059716,376.15,0.11362729552285095,0.2434,160.4006,1,1,1,2,0,0,0,0,0,0,1,0
48,68112.96,0,771,0.3936,0,6,0.1474,0.0,20100.0,0.0702,36,11.128937463787336,9.908524844053396,0.13749851318563364,0.2950980253978097,620.81,0.10937301799833686,0.0,303.4656,0,3,0,2,1,0,1,0,0,0,0,0
34,27047.55,5,609,0.2691,0,8,0.2149,65.6,33700.0,0.174,60,10.20538867840163,10.425282789490705,0.1946617688785594,1.245953884917488,844.8,0.37480659061541616,0.0,163.8819,1,1,1,1,0,0,1,0,0,0,0,1
35,71786.72,2,826,0.735,0,10,0.2211,1.5,17900.0,0.055,60,11.18146870976824,9.792611856190192,0.19975209185683912,0.24934974045338748,341.91,0.05715430374865992,0.0,607.11,1,4,1,1,0,1,1,0,0,0,0,0
72,40930.1,0,711,0.1236,0,5,0.396,13.1,30500.0,0.115,36,10.619645444278017,10.32551474894327,0.3336110043401807,0.7451728678894017,1005.77,0.2948744322637863,0.0,87.8796,1,2,2,3,0,0,1,0,0,0,0,0
55,21477.77,7,688,0.4981,0,10,0.3498,0.0,27700.0,0.0943,60,9.974820284413404,10.229223792606835,0.2999564333271691,1.289705588615578,580.8,0.32450296283087116,0.0,342.6928,0,2,2,2,0,0,0,0,0,0,0,0
40,45003.46,10,738,0.1217,1,8,0.2971,51.5,7600.0,0.1127,36,10.714516874952386,8.936035096566041,0.26013100336449035,0.1688759042082542,249.79,0.06660554544028392,0.1217,89.8146,1,2,1,1,0,0,0,0,0,0,0,0
47,24356.83,7,699,0.2032,0,9,0.1916,17.4,18200.0,0.1113,36,10.100608637396164,9.809231816610408,0.17529694185699016,0.7472236740166925,596.97,0.2941121648424692,0.0,142.0368,1,2,1,2,0,0,0,0,1,0,0,0
21,50743.43,2,600,0.5508,1,12,0.3461,21.1,19700.0,0.1727,60,10.834557137186074,9.888424674859083,0.2972115226679103,0.38822759911972843,492.46,0.11645882038324962,0.5508,330.47999999999996,1,1,2,0,0,1,0,0,0,0,1,0
58,91649.58,7,756,0.3004,0,6,0.4031,52.4,32100.0,0.0746,60,11.425738581671176,10.376642461280849,0.3386840744178132,0.3502471042420489,642.61,0.08413917445120861,0.0,227.1024,1,3,2,3,1,0,1,0,0,0,0,0
41,49473.79,10,728,0.3876,0,8,0.2219,0.0,3400.0,0.1207,36,10.809218525893794,8.131824785007195,0.20040702434033952,0.06872325730452428,113.04,0.027418154137776794,0.0,282.1728,0,2,1,1,0,1,0,0,0,0,1,0
33,47771.85,1,697,0.3607,1,9,0.4471,29.5,29300.0,0.1246,60,10.774212765479394,10.285376924115587,0.36956155376180994,0.6133319099009145,658.59,0.16543382766210646,0.3607,251.4079,1,2,2,1,0,0,1,0,0,0,0,0
57,58920.41,10,641,0.2524,1,9,0.1406,62.7,16800.0,0.1685,36,10.983959801043795,9.729193687429403,0.13155443974030143,0.28513039878710955,597.71,0.1217323504707452,0.2524,161.7884,1,1,0,3,1,0,0,0,0,1,0,0
30,29760.11,1,832,0.3337,0,11,0.3156,13.6,17300.0,0.055,36,10.300957786638557,9.758519582283522,0.2742928353327649,0.5813150556231143,522.39,0.21064035045569388,0.0,277.6384,1,4,2,0,0,0,1,0,0,0,0,0
39,38693.42,5,773,0.0088,0,12,0.5182,0.0,19800.0,0.0745,36,10.563450682575555,9.893487720457795,0.41752542260053077,0.5117149117343466,615.45,0.1908696620769113,0.0,6.8024000000000004,0,3,3,1,0,0,0,1,0,0,0,0
23,21614.06,7,616,0.3029,0,5,0.1456,22.4,18300.0,0.1553,36,9.981145572947984,9.814710982145282,0.13592851722424412,0.8466711020511648,639.14,0.35484679879670916,0.0,186.5864,1,1,0,0,0,1,1,0,0,0,0,0
33,88145.36,1,671,0.3951,0,14,0.2659,0.0,16500.0,0.1009,36,11.386753893723284,9.711176264112805,0.23578333166064555,0.18719079484161164,533.11,0.07257693428219024,0.0,265.1121,0,2,1,1,1,0,0,0,0,1,0,0
53,54635.2,10,687,0.3521,0,14,0.3859,0.0,7000.0,0.1542,60,10.908451945706169,8.853808274977197,0.32634974809261974,0.1281225290655109,168.08,0.036916859460567546,0.0,241.89270000000002,0,2,2,2,0,0,0,1,0,0,0,0
29,51027.3,1,631,0.1168,0,12,0.2887,0.0,33000.0,0.119,36,10.840135659766085,10.404293143019792,0.2536339583122085,0.646712642056311,1094.5,0.25739163153841177,0.0,73.7008,0,1,1,0,0,0,0,0,0,0,1,0
30,76016.13,10,779,0.1058,0,5,0.2903,45.6,33400.0,0.0918,36,11.238713988607733,10.416341118636355,0.2548747494756633,0.4393804314952629,1064.91,0.16810800549830673,0.0,82.4182,1,3,1,0,0,1,0,0,0,0,0,0
21,29265.74,3,757,0.4356,0,11,0.2923,17.8,29100.0,0.1144,36,10.28420699664672,10.278527816830314,0.25642357654900866,0.9943367227345011,958.77,0.3931299874870753,0.0,329.7492,1,3,1,0,0,1,0,1,0,0,0,1
35,83319.0,7,622,0.0459,1,7,0.4158,0.0,30700.0,0.1717,36,11.33044389537491,10.332050506334692,0.34769474235795184,0.3684633757006205,1097.14,0.1580153386382458,0.0459,28.5498,0,1,2,1,0,1,1,0,0,0,0,1
35,121392.92,10,711,0.4029,1,11,0.3114,32.1,29400.0,0.0824,36,11.706796073981048,10.288783966353765,0.271095268847382,0.24218875367690307,924.55,0.09139412743346152,0.4029,286.4619,1,2,2,1,0,1,0,0,1,0,0,0
30,102695.33,1,687,0.1993,0,9,0.2316,0.0,3900.0,0.1268,36,11.539531660127208,8.268988209506656,0.20831413706820825,0.03797641041710465,130.81,0.015285213066650646,0.0,136.91910000000001,0,2,1,0,0,0,0,0,1,0,0,0
25,103249.33,1,577,0.1212,0,9,0.1173,0.0,21200.0,0.168,36,11.54491170694408,9.961803629358965,0.11091506057115519,0.2053282089094428,753.73,0.08760114956678168,0.0,69.9324,0,0,0,0,0,0,0,0,0,1,0,0
47,69462.82,5,636,0.3003,0,8,0.1598,19.2,14000.0,0.1674,60,11.148561320466825,9.546884034617925,0.14824757646020317,0.20154666913897246,345.98,0.05976952850460145,0.0,190.9908,1,1,1,2,0,0,1,0,0,0,0,0
41,34757.56,7,640,0.4057,0,6,0.1313,60.6,16600.0,0.1366,60,10.456181151593707,9.717218213494077,0.12336741395028407,0.4775939392753692,383.33,0.13234415764512814,0.0,259.648,1,1,0,1,1,0,1,0,0,0,0,0
25,33734.5,5,765,0.395,1,9,0.2956,0.0,22100.0,0.1023,36,10.426305974353795,10.003378135350923,0.2589739083150372,0.6551156827580074,715.49,0.2545133320487928,0.395,302.175,0,3,1,0,0,1,1,0,0,0,0,0
21,37609.79,2,719,0.1765,0,10,0.2703,34.1,4500.0,0.0875,36,10.535046256295628,8.412054873292933,0.23925309304727796,0.11964969759203654,142.58,0.045492410353793526,0.0,126.9035,1,2,1,0,0,1,1,0,0,0,0,0
47,40044.54,5,711,0.2537,0,9,0.65,22.7,34900.0,0.1136,60,10.597772585496429,10.460270761075149,0.5007752879124893,0.8715295518440217,765.09,0.22927170595541865,0.0,180.3807,1,2,3,2,1,0,1,0,0,0,0,0
48,50165.67,1,767,0.4292,0,11,0.65,12.4,18900.0,0.094,60,10.823106140948138,9.846970109700957,0.5007752879124893,0.3767516710132647,396.01,0.09472852650029392,0.0,329.19640000000004,1,3,3,2,0,0,0,1,0,0,0,0
24,64368.81,10,676,0.1618,2,12,0.3389,0.0,10300.0,0.1449,36,11.072400013356738,9.239996256883693,0.29184838132119684,0.1600153863338471,354.49,0.06608604384639082,0.3236,109.3768,0,2,2,0,0,1,0,0,0,0,1,0
49,48816.62,10,740,0.2787,1,9,0.1702,0.0,28700.0,0.1075,36,10.795846592246521,10.264687244346277,0.15717467437199867,0.5879145258315712,936.21,0.2301371950782336,0.2787,206.238,0,2,1,2,0,0,0,1,0,0,0,0
39,86748.11,2,656,0.5723,0,15,0.5568,54.5,31100.0,0.142,36,11.370775438390483,10.344995251991222,0.44263243244960354,0.35850925167130443,1065.95,0.14745450938354737,0.0,375.4288,1,1,3,1,0,1,1,0,0,0,0,1
46,39784.1,10,699,0.2747,1,15,0.1873,0.0,30900.0,0.1378,36,10.591247749318594,10.33854382482173,0.1716818216896095,0.7766921961286042,1052.79,0.31755098142222643,0.2747,192.0153,0,2,1,2,0,0,0,1,0,0,0,0
41,73134.8,5,642,0.4211,0,13,0.2013,0.0,17300.0,0.1569,36,11.200073265936416,9.758519582283522,0.18340430374519237,0.23654949490529814,605.57,0.09936227350044029,0.0,270.3462,0,1,1,1,0,1,1,0,0,0,0,0
35,156942.68,3,694,0.2394,0,6,0.31,0.0,6100.0,0.1353,60,11.963642293858191,8.716207971151853,0.27002713721306015,0.03886769360635361,140.45,0.010738952590843995,0.0,166.1436,0,2,2,1,1,0,0,0,1,0,0,0
69,146169.98,7,844,0.2438,0,8,0.2032,0.0,31400.0,0.055,60,11.892532311382995,10.354595018522993,0.1849846742134383,0.21481839157397434,599.78,0.04923965919677898,0.0,205.7672,0,4,1,3,0,1,0,0,0,1,0,0
43,133730.15,5,558,0.3143,0,5,0.3378,47.3,15700.0,0.1528,36,11.803586720246603,9.661479683575521,0.2910264737021706,0.11740060113594429,546.4,0.049030080352112065,0.0,175.3794,1,0,2,2,0,0,1,0,0,0,0,0
51,31090.57,0,613,0.018,0,6,0.3203,63.8,16700.0,0.1418,36,10.34469200033038,9.723223876851618,0.27785898350301835,0.5371403612092027,572.23,0.2208631105830482,0.0,11.033999999999999,1,1,2,2,0,1,0,0,0,1,0,1
48,45811.9,5,587,0.3602,0,4,0.4718,0.0,13800.0,0.1787,36,10.732320989832363,9.53249633228804,0.3864861415103616,0.30123177602326034,498.0,0.13044645605181188,0.0,211.43740000000003,0,1,3,2,0,1,0,0,1,0,0,1
32,25738.09,5,579,0.4238,0,6,0.2445,0.0,31300.0,0.1745,36,10.155766126989812,10.351405324899678,0.21873384282550964,1.2160964547097317,1122.95,0.5235586634439464,0.0,245.3802,0,0,1,1,0,0,1,0,0,0,0,0
36,9262.57,2,668,0.4398,0,2,0.31,44.3,10700.0,0.1251,36,9.133844782500622,9.278092474027002,0.27002713721306015,1.155186951353674,358.01,0.4638151182663127,0.0,293.7864,1,1,2,1,0,0,0,0,1,0,0,1
64,44538.79,5,628,0.1139,0,8,0.256,0.0,31100.0,0.1652,60,10.7041382259372,10.344995251991222,0.22793206804600694,0.6982677347094521,764.91,0.2060882210765043,0.0,71.5292,0,1,1,3,0,0,0,1,0,0,0,0
55,96814.07,7,614,0.3153,0,7,0.2458,0.0,27600.0,0.1731,36,11.480557942965694,10.225607282932941,0.21977789383790808,0.28508252984302795,988.28,0.12249624460576855,0.0,193.59420000000003,0,1,1,2,0,0,0,0,0,1,0,0
28,51704.2,5,576,0.5412,0,5,0.3644,47.0,14600.0,0.1941,36,10.853313635709457,9.588845298501564,0.3107147715623536,0.28237551301441666,538.21,0.12491286974752536,0.0,311.7312,1,0,2,0,0,0,0,0,0,1,0,0
41,150016.16,0,820,0.3219,0,8,0.1425,0.0,31600.0,0.055,36,11.918504966535211,10.360944044643913,0.1332188437862227,0.21064397328927764,954.19,0.0763269770403402,0.0,263.958,0,4,0,1,0,1,1,0,0,0,0,0
38,78771.81,5,667,0.2065,0,9,0.3679,0.0,19700.0,0.1587,36,11.274323165540837,9.888424674859083,0.3132767171132616,0.2500894672853144,691.33,0.10531635619392268,0.0,137.7355,0,1,2,1,0,1,0,0,1,0,0,0
65,11475.06,3,578,0.1261,0,6,0.4211,12.8,20900.0,0.1934,36,9.348018405390132,9.94755228369823,0.3514312196156787,1.8213412391743486,769.71,0.8049212814573519,0.0,72.88579999999999,1,0,2,3,0,1,0,0,0,0,1,1
27,23673.11,7,708,0.1424,0,14,0.1854,75.6,11700.0,0.0998,60,10.072137324950624,9.367429587218957,0.17008027037160076,0.4942316408786171,248.48,0.12595556730822438,0.0,100.8192,1,2,1,0,0,1,0,1,0,0,0,0
50,71421.84,5,740,0.4642,0,11,0.2499,0.0,3500.0,0.0558,36,11.176372985129614,8.160803920954665,0.22306354811403908,0.04900461819521872,105.81,0.017777755375666605,0.0,343.508,0,2,1,2,0,0,0,0,1,0,0,0
28,56209.9,3,723,0.5301,0,14,0.3829,0.0,15100.0,0.128,60,10.936865967253814,9.62251624577579,0.32418274348847564,0.26863595202980256,342.03,0.0730184540445722,0.0,383.26230000000004,0,2,2,0,0,0,0,1,0,0,0,1
31,37066.81,0,604,0.4787,0,12,0.3981,77.9,9900.0,0.1783,36,10.520504216978543,9.200391041122515,0.33511417201164184,0.2670852981413831,357.07,0.11559775443314384,0.0,289.1348,1,1,2,1,0,1,0,0,0,1,0,1
28,27755.86,7,815,0.422,0,3,0.1796,75.0,24900.0,0.0765,36,10.23123829583112,10.122663242288953,0.16517539795898414,0.8971078539811053,776.26,0.3356091290271676,0.0,343.93,1,4,1,0,0,0,1,0,0,0,0,0
34,43534.3,3,615,0.1209,0,8,0.2264,46.8,9700.0,0.2062,36,10.68132738224621,9.179984251961283,0.20408304857546733,0.22281281656073484,363.56,0.10021339495524219,0.0,74.3535,1,1,1,1,0,1,1,0,0,0,0,0
33,136735.19,1,765,0.1372,0,10,0.2388,17.6,30800.0,0.055,36,11.825808727981752,10.335302435967074,0.21414316911691067,0.22525291404502382,930.03,0.08162024713608837,0.0,104.958,1,3,1,1,0,0,0,1,0,0,0,0
52,32818.28,5,814,0.3185,0,6,0.1877,0.0,28700.0,0.055,36,10.398771426560666,10.264687244346277,0.17201866379805758,0.874512619186624,866.62,0.3168794952081584,0.0,259.259,0,4,1,2,0,1,0,0,0,0,1,0
43,32254.43,1,790,0.3831,2,8,0.2974,63.8,25700.0,0.0822,60,10.381441680143952,10.154285180632154,0.26036226179681793,0.7967897743038708,523.81,0.19487927704814498,0.7662,302.649,1,3,1,2,0,0,1,0,0,0,0,0
39,39539.41,1,593,0.3279,1,8,0.2836,66.1,6900.0,0.183,60,10.58507846591718,8.839421607620602,0.24966863025356476,0.17450943248773818,176.34,0.05351824926067435,0.3279,194.4447,1,1,1,1,0,0,0,0,0,1,0,0
44,40737.57,0,592,0.2909,0,7,0.3734,78.3,13800.0,0.2208,60,10.614930588526562,9.53249633228804,0.317289417204439,0.3387536369989668,381.77,0.112457370432257,0.0,172.2128,1,1,2,2,1,0,1,0,0,0,0,0
65,63254.06,3,618,0.2928,0,6,0.65,0.0,30500.0,0.184,36,11.054930403389937,10.32551474894327,0.5007752879124893,0.48218248757471066,1108.78,0.21034792075006728,0.0,180.9504,0,1,3,3,0,0,0,0,0,0,1,1
57,27300.65,0,671,0.1572,1,9,0.1663,8.7,22900.0,0.1219,36,10.214702418907095,10.038935856711177,0.15383634471486715,0.8388078672119528,762.69,0.33524036973478655,0.1572,105.4812,1,2,1,3,1,0,0,1,0,0,0,0
52,55626.8,10,526,0.1797,3,9,0.2245,0.0,16800.0,0.2508,36,10.926438355280325,9.729193687429403,0.20253259741008536,0.3020126989149115,668.68,0.14424989393601645,0.5391,94.5222,0,0,1,2,0,1,1,0,0,0,0,0
47,43342.86,7,660,0.63,0,4,0.5218,71.5,11300.0,0.1393,36,10.6769203343455,9.332646496360152,0.41989384476028535,0.26071191425761936,385.82,0.10681897779703507,0.0,415.8,1,1,3,2,1,0,0,0,0,0,0,1
39,123952.43,10,690,0.2563,0,15,0.201,0.0,29800.0,0.1017,36,11.72766120952903,10.30229722897745,0.18315454309784648,0.24041481074634843,963.94,0.09332031651174569,0.0,176.84699999999998,0,2,1,1,1,0,1,0,0,0,0,0
34,27976.22,5,596,0.3295,0,6,0.1201,61.3,33400.0,0.1842,60,10.239145886599925,10.416341118636355,0.11341796703555675,1.1938710805105193,855.79,0.367078897720993,0.0,196.382,1,1,0,1,0,1,0,1,0,0,0,0
36,31427.39,10,582,0.1509,0,5,0.5385,0.0,20200.0,0.1611,60,10.35546690353525,9.913487387114461,0.43080791577995947,0.642751434338009,492.41,0.18801815868260138,0.0,87.8238,0,1,3,1,0,0,1,0,0,0,0,1
55,53602.99,10,742,0.1335,0,10,0.1841,0.0,9400.0,0.1118,36,10.889378784586858,9.148571345578551,0.1689829923547741,0.1753633519324202,308.55,0.06907450498563607,0.0,99.057,0,3,1,2,0,0,0,0,0,0,1,0
48,47028.02,7,555,0.3041,0,8,0.0848,0.0,34900.0,0.1977,60,10.758520136958854,10.460270761075149,0.08139563820399408,0.7421107671554108,920.18,0.23479959394420602,0.0,168.7755,0,0,0,2,0,1,1,0,0,0,0,0
50,324109.54,2,836,0.2386,1,10,0.3262,66.8,12100.0,0.055,36,12.688839909427754,9.401043372798053,0.28231770995263017,0.037333057212694205,365.37,0.013527648707902892,0.2386,199.4696,1,4,2,2,1,0,0,0,1,0,0,0
66,46394.2,10,674,0.1616,0,5,0.65,81.1,32200.0,0.1492,36,10.744951284587342,10.379752786950895,0.5007752879124893,0.6940522737756013,1114.96,0.28838777260950726,0.0,108.91839999999999,1,2,3,3,0,1,1,0,0,0,0,1
30,64491.66,2,633,0.2174,0,8,0.1975,0.0,12500.0,0.1448,36,11.074306697858717,9.433563920090563,0.18023605030293324,0.19382351144318505,430.14,0.08003639540368475,0.0,137.6142,0,1,1,0,0,0,0,0,1,0,0,0
36,59451.75,5,553,0.2682,1,11,0.2847,0.0,24600.0,0.1821,36,10.992937158408214,10.110542371500753,0.25052522805542693,0.4137809231856085,891.94,0.18003305201276668,0.2682,148.31459999999998,0,0,1,1,0,1,0,0,0,1,0,0
31,26106.97,3,744,0.169,0,6,0.4112,37.0,20800.0,0.0658,36,10.169995910681367,9.942756341456828,0.3444404062703898,0.7967221014158288,638.26,0.29337452795173086,0.0,125.736,1,3,2,1,0,1,0,0,0,0,1,1
42,49760.58,1,603,0.3357,0,10,0.4209,0.0,15000.0,0.1844,60,10.81499847932054,9.61587214452889,0.35129047366189253,0.3014434317284887,384.5,0.09272399959968312,0.0,202.4271,0,1,2,2,0,1,0,1,0,0,0,1
66,79869.89,2,562,0.1095,0,6,0.2359,19.7,22400.0,0.2,60,11.288166734956901,10.016860879703811,0.2117994496135527,0.2804561268332785,593.46,0.08916401412347007,0.0,61.539,1,0,1,3,0,1,0,0,1,0,0,0
34,31521.68,2,569,0.4132,1,6,0.062,38.1,6200.0,0.1691,36,10.358462565738073,8.732465848349879,0.06015392281974709,0.19669002413576941,220.77,0.08404501282926545,0.4132,235.1108,1,0,0,1,0,1,0,0,0,0,0,0
37,37841.92,3,554,0.1275,0,10,0.4894,0.0,4500.0,0.1889,36,10.54119918720762,8.412054873292933,0.39837335429440807,0.11891574211879313,164.7,0.052227793938573935,0.0,70.635,0,0,3,1,0,0,0,1,0,0,0,1
56,40282.16,10,696,0.5495,0,6,0.2133,0.0,8200.0,0.1369,36,10.603688794599483,9.012011377036412,0.19334392007569026,0.2035640591269187,279.02,0.08311967382086759,0.0,382.452,0,2,1,2,0,1,1,0,0,0,0,0
55,52066.88,2,715,0.2908,0,6,0.3967,45.7,3900.0,0.1471,36,10.860303530905197,8.268988209506656,0.3341123113295886,0.07490366236655625,134.64,0.031030858772409634,0.0,207.922,1,2,2,2,1,0,0,1,0,0,0,0
29,147138.9,10,742,0.1036,0,7,0.65,0.0,5200.0,0.09,36,11.899139113861178,8.556606193773073,0.5007752879124893,0.03534075625140599,165.36,0.013486032585536526,0.0,76.8712,0,3,3,0,0,1,1,0,0,0,0,0
38,51544.41,5,680,0.4999,0,7,0.1963,28.5,24000.0,0.132,60,10.850218445713613,10.085850775128717,0.17923346019472147,0.4656179011458274,548.53,0.12770269365776035,0.0,339.932,1,2,1,1,0,1,1,0,0,0,0,0
33,23391.17,5,622,0.0854,0,7,0.3932,0.0,10500.0,0.1853,60,10.060156629964958,9.259225769705994,0.3316032595097091,0.44888733654622665,269.67,0.1383445120530525,0.0,53.1188,0,1,2,1,0,1,1,0,0,0,0,0
33,49744.0,1,723,0.2008,0,4,0.0982,0.0,8900.0,0.1027,60,10.81466523502346,9.093918908958932,0.09367247586263518,0.17891605017690576,190.28,0.04590221936313928,0.0,145.1784,0,2,0,1,0,1,1,0,0,0,0,0
45,52682.31,3,646,0.1478,0,6,0.1169,21.3,7100.0,0.1366,60,10.87205398607774,8.867990898182093,0.11055699056464385,0.13477009645173116,163.96,0.037346881714184516,0.0,95.47879999999999,1,1,0,2,0,0,1,0,0,0,0,0
33,46916.6,7,815,0.496,0,4,0.3822,0.0,23300.0,0.077,36,10.75614815056402,10.056251557087757,0.32367643267515694,0.4966259277100216,726.92,0.1859265164142329,0.0,404.24,0,4,2,1,0,1,0,0,0,0,1,0
23,37791.44,3,577,0.3078,0,6,0.391,0.0,25300.0,0.1428,60,10.539864361605012,10.138599199626192,0.33002291294130587,0.6694637727485377,592.37,0.1880965636662694,0.0,177.60060000000001,0,0,2,0,0,1,0,0,1,0,0,1
37,19343.49,0,823,0.4701,0,7,0.4414,0.0,33500.0,0.0676,36,9.870162903385697,10.419330568113901,0.3656148635082036,1.7318488028789012,1030.71,0.6394151210562312,0.0,386.89230000000003,0,4,2,1,0,1,1,0,0,0,0,0
52,34628.45,2,595,0.1497,0,1,0.0805,0.0,31300.0,0.202,60,10.452459755087267,10.351405324899678,0.07742389696480362,0.9038810573386913,832.75,0.28857774460017704,0.0,89.0715,0,1,0,2,0,1,1,0,0,0,0,0
26,18946.24,7,673,0.6563,0,16,0.218,0.0,20300.0,0.1583,36,9.849413553465105,9.918425424900335,0.1972101692877053,1.0714526998496798,711.99,0.4509538568074721,0.0,441.6899,0,2,1,0,1,0,0,0,1,0,0,0
